1514176251569|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515046081660|149|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515046081661|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515046081661|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515046081661|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515046081662|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515046081662|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515046081662|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515046081662|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515046081662|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515046081662|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515046081662|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515046081663|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515046081663|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515046081663|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515046081663|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515046081663|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515046082181|0|commit|connection 1||
1515046136801|145|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515046136802|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515046136803|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515046136803|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515046136803|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515046136803|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515046136803|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515046136803|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515046137186|3|statement|connection 1|/* from Book b where b.bookprice>(select avg(b.bookprice) from b where b.bookid=b.bookid ) */ select book0_.bookid as bookid1_3_, book0_.bookname as bookname2_3_, book0_.bookprice as bookprice3_3_, book0_.booktype as booktype4_3_ from BOOK book0_ where book0_.bookprice>(select avg(book0_.bookprice) from BOOK book0_ where book0_.bookid=book0_.bookid)|/* from Book b where b.bookprice>(select avg(b.bookprice) from b where b.bookid=b.bookid ) */ select book0_.bookid as bookid1_3_, book0_.bookname as bookname2_3_, book0_.bookprice as bookprice3_3_, book0_.booktype as booktype4_3_ from BOOK book0_ where book0_.bookprice>(select avg(book0_.bookprice) from BOOK book0_ where book0_.bookid=book0_.bookid)
1515046137193|0|resultset|connection -1|/* from Book b where b.bookprice>(select avg(b.bookprice) from b where b.bookid=b.bookid ) */ select book0_.bookid as bookid1_3_, book0_.bookname as bookname2_3_, book0_.bookprice as bookprice3_3_, book0_.booktype as booktype4_3_ from BOOK book0_ where book0_.bookprice>(select avg(book0_.bookprice) from BOOK book0_ where book0_.bookid=book0_.bookid)|bookid1_3_ = 2, bookname2_3_ = jsp开发应用, bookprice3_3_ = 45, booktype4_3_ = 机械出版社
1515046137193|0|resultset|connection -1|/* from Book b where b.bookprice>(select avg(b.bookprice) from b where b.bookid=b.bookid ) */ select book0_.bookid as bookid1_3_, book0_.bookname as bookname2_3_, book0_.bookprice as bookprice3_3_, book0_.booktype as booktype4_3_ from BOOK book0_ where book0_.bookprice>(select avg(book0_.bookprice) from BOOK book0_ where book0_.bookid=book0_.bookid)|bookid1_3_ = 3, bookname2_3_ = 疯狂英语, bookprice3_3_ = 32, booktype4_3_ = 清华大学出版社
1515046137202|0|commit|connection 1||
